date,return
2020-04-11,-0.2023634591131516
2020-04-12,0.1275593916561215
2020-04-13,-0.1262562307931122
2020-04-14,-0.16135823730586776
2020-04-15,-0.023345503997867088
2020-04-16,0.06606671039594611
2020-04-17,-0.044531265917580165
2020-04-18,0.030361067578816833
2020-04-19,-0.11522557582658413
2020-04-20,-0.11911104003071964
2020-04-21,0.08678016881582745
2020-04-22,0.16286232311193158
2020-04-23,-0.0973339961759683
2020-04-24,0.010755410440808466
2020-04-25,0.014225703468112498
2020-04-26,-0.012234803781936365
2020-04-27,-0.10463232017642833
2020-04-28,0.1444078901925457
2020-04-29,0.1203140586168257
2020-04-30,-0.07630618320958832
2020-05-01,0.05318615557140489
2020-05-02,-0.0178841460907945
2020-05-03,-0.052098243088211274
2020-05-04,-0.017882759578561
2020-05-05,-0.039191559627983596
2020-05-06,-0.030455834440146844
2020-05-07,-0.01554952933782104
2020-05-08,-0.01322948949505311
2020-05-09,-0.000653190029582185
2020-05-10,-0.11838496409546068
2020-05-11,-0.04136457089662046
2020-05-12,0.04423183890414039
2020-05-13,0.021956409136612464
2020-05-14,0.03320278202023513
2020-05-15,-0.016594018507611823
2020-05-16,0.06796813469230753
2020-05-17,0.022885062230234104
2020-05-18,0.0627246800729981
2020-05-19,-0.0441939876731193
2020-05-20,-0.07530586315147797
2020-05-21,0.05010679882806087
2020-05-22,0.04803019711085704
2020-05-23,-0.04129327818376962
2020-05-24,-0.11022056033197196
2020-05-25,0.09016200851228955
2020-05-26,-0.04693568777082409
2020-05-27,0.03036932140666092
2020-05-28,-0.027151031911541605
2020-05-29,0.007379403906446784
2020-05-30,0.01459398745985734
2020-05-31,-0.03093805679628934
2020-06-01,0.013024810685659007
2020-06-02,-0.022460013241227508
2020-06-03,0.03813920190220724
2020-06-04,0.0011551044141628686
2020-06-05,0.11845424763692441
2020-06-06,-0.06033620041672993
2020-06-07,-0.00946728716731083
2020-06-08,0.08057186871323707
2020-06-09,-0.015548670329318415
2020-06-10,-0.020163907246497432
2020-06-11,-0.11686432834880862
2020-06-12,0.034478940169560504
2020-06-13,0.025065945044826697
2020-06-14,-0.036568630087589205
2020-06-15,-0.028399217686787867
2020-06-16,0.02583917512656983
2020-06-17,-0.006878425507457146
2020-06-18,0.06554267326785944
2020-06-19,0.09718296863237866
2020-06-20,-0.061379778951734486
2020-06-21,0.044903271373851104
2020-06-22,0.07675070401162465
2020-06-23,-0.02585387965167233
2020-06-24,0.03971628037392912
2020-06-25,-0.032826304561881424
2020-06-26,0.03844145121228759
2020-06-27,-0.0379452297443801
2020-06-28,0.11247898471564
2020-06-29,0.06539056711725386
2020-06-30,0.00892243673831462
2020-07-01,-0.032437895327116655
2020-07-02,-0.0650291267596598
2020-07-03,-0.015663868592771586
2020-07-04,0.0158599481505399
2020-07-05,-0.12067049504590346
2020-07-06,0.023213839717322052
2020-07-07,0.061814871419068954
2020-07-08,0.05636553022233572
2020-07-09,0.06879594890384143
2020-07-10,0.06805857235319168
2020-07-11,0.012038178565977263
2020-07-12,0.09494590351269903
2020-07-13,0.1453148420725264
2020-07-14,-0.02380605808323569
2020-07-15,0.11624392479279817
2020-07-16,-0.39079079457679117
2020-07-17,0.11404800160614866
2020-07-18,-0.011575837975453727
2020-07-19,-0.04901423624724634
2020-07-20,-0.052715425076344524
2020-07-21,0.11261902463270947
2020-07-22,0.06624160070127363
2020-07-23,0.005498743068227005
2020-07-24,-0.05330646380911241
2020-07-25,0.22958523334948924
2020-07-26,0.2230357100749341
2020-07-27,0.1278906772786792
2020-07-28,0.003048839149233708
2020-07-29,-0.07310928252642468
2020-07-30,0.017051092669168745
2020-07-31,-0.09223883686114664
2020-08-01,-0.00754897563743746
2020-08-02,0.13244915490950393
2020-08-03,0.03373740499513335
2020-08-04,0.03757835905085552
2020-08-05,-0.06460212053782849
2020-08-06,0.22912623039840557
2020-08-07,-0.05613681132275433
2020-08-08,0.1704828403716251
2020-08-09,0.07460490432593987
2020-08-10,0.16131612421951175
2020-08-11,0.05335233566047838
2020-08-12,0.1320509440652176
2020-08-13,-0.003662143077871556
2020-08-14,-0.09681400344515194
2020-08-15,-0.06845894837370627
2020-08-16,0.061472928357950665
2020-08-17,-0.08859381872102622
2020-08-18,0.07201213594099681
2020-08-19,-0.13858514883249495
2020-08-20,0.10135093466560752
2020-08-21,-0.08607452121653925
2020-08-22,0.025893760581796894
2020-08-23,0.09514662500211711
2020-08-24,0.006765725278108352
2020-08-25,-0.024248707025252003
2020-08-26,0.08609015701992223
2020-08-27,-0.032362622494255054
2020-08-28,0.15219725622952854
2020-08-29,-0.0106725580179365
2020-08-30,0.11124713688905462
2020-08-31,0.07515529607446274
2020-09-01,-0.09595414086484172
2020-09-02,-0.04232479318556387
2020-09-03,-0.1660454920831357
2020-09-04,0.005218086354187924
2020-09-05,-0.31105257233758016
2020-09-06,0.1721801060335985
2020-09-07,-0.05238971724056062
2020-09-08,-0.17069604895707693
2020-09-09,0.38718426240119197
2020-09-10,-0.04688054067555757
2020-09-11,-0.01229747579537275
2020-09-12,-0.02803935666801613
2020-09-13,-0.03257773146640991
2020-09-14,0.01333179921717267
2020-09-15,-0.10641427921170368
2020-09-16,-0.14382316439093745
2020-09-17,0.12761736302152663
2020-09-18,0.07205535534107849
2020-09-19,-0.02576353879179103
2020-09-20,-0.053569954240321814
2020-09-21,-0.031273550388789484
2020-09-22,0.04669477754272225
2020-09-23,-0.027386371403721223
2020-09-24,0.0992385603684247
2020-09-25,0.017685668602849175
2020-09-26,-0.017051298884661285
