date,actual_return,normal_var,normal_cvar,normal_breach,student_t_var,student_t_cvar,student_t_breach,historical_var,historical_cvar,historical_breach
2022-04-06,-0.116746449902443,-0.09367289846962482,-0.11899037490037301,True,-0.09454416663050731,-0.12968241134694017,True,-0.08327004736151324,-0.10964552133338314,True
2022-04-07,0.0510567913998637,-0.09489756607024362,-0.12041748288439477,False,-0.09564291643418693,-0.13053097713000386,False,-0.08529405607934462,-0.11219192782870438,False
2022-04-08,-0.0787435359031994,-0.09459809005707528,-0.11997502224225526,False,-0.09522507791384667,-0.13028923110230722,False,-0.08529405607934462,-0.11219192782870438,False
2022-04-09,0.0284784774136443,-0.09537954217900203,-0.12084037440620857,False,-0.09605718044043253,-0.13082841952122504,False,-0.08529405607934462,-0.11219192782870438,False
2022-04-10,-0.0109504512794332,-0.09498111341062171,-0.1202401309045114,False,-0.09550951649598387,-0.1305123403971329,False,-0.08529405607934462,-0.11219192782870438,False
2022-04-11,-0.1176572865759751,-0.09442839528507523,-0.11960897326219322,True,-0.09495060899675883,-0.1305048300687319,True,-0.08529405607934462,-0.11219192782870438,True
2022-04-12,0.0391599346548961,-0.09551574848414363,-0.12088478471744338,False,-0.09590857080632786,-0.1313969951384816,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-13,0.0162796568127251,-0.09549824655669635,-0.12087909622132886,False,-0.09587729072732505,-0.13115107769574544,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-14,-0.041755605964966,-0.09552656010756937,-0.12087992821697392,False,-0.09592917563628064,-0.13166134438817334,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-15,0.0059596424952937,-0.09589462616623598,-0.12125551261123767,False,-0.09639165605939333,-0.13225887135003567,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-16,0.009309433167703,-0.09594888844508069,-0.12127466181170458,False,-0.09648615350329434,-0.13297928239512852,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-17,-0.0182335471570613,-0.09590804913795804,-0.12123392251585378,False,-0.09642777354585336,-0.13288199483934937,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-18,0.0172670329776289,-0.09570020572415686,-0.12100014917568658,False,-0.09620083866247205,-0.13296729908804128,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-19,0.0609801016311036,-0.09572181948918046,-0.12101580473104942,False,-0.09623721767255998,-0.13315352188680105,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-20,-0.0288234035738946,-0.09574205438794559,-0.12105511390456913,False,-0.0962670826418548,-0.13297022663062102,False,-0.08827497085916151,-0.11452619515941224,False
