snapped_at,price
2018-03-09 00:00:00+00:00,728.91601562
2018-03-10 00:00:00+00:00,686.89001465
2018-03-11 00:00:00+00:00,723.33898926
2018-03-12 00:00:00+00:00,699.83099365
2018-03-13 00:00:00+00:00,690.82702637
2018-03-14 00:00:00+00:00,614.29101562
2018-03-15 00:00:00+00:00,611.30401611
2018-03-16 00:00:00+00:00,601.66601562
2018-03-17 00:00:00+00:00,552.7789917
2018-03-18 00:00:00+00:00,538.64398193
2018-03-19 00:00:00+00:00,556.72601318
2018-03-20 00:00:00+00:00,557.17498779
2018-03-21 00:00:00+00:00,561.73199463
2018-03-22 00:00:00+00:00,539.70202637
2018-03-23 00:00:00+00:00,539.61901855
2018-03-24 00:00:00+00:00,526.43902588
2018-03-25 00:00:00+00:00,524.2869873
2018-03-26 00:00:00+00:00,489.95098877
2018-03-27 00:00:00+00:00,450.11599731
2018-03-28 00:00:00+00:00,446.2789917
2018-03-29 00:00:00+00:00,385.96798706
2018-03-30 00:00:00+00:00,394.64498901
2018-03-31 00:00:00+00:00,396.45700073
2018-04-01 00:00:00+00:00,379.60699463
2018-04-02 00:00:00+00:00,386.42498779
2018-04-03 00:00:00+00:00,416.89300537
2018-04-04 00:00:00+00:00,380.54299927
2018-04-05 00:00:00+00:00,383.23199463
2018-04-06 00:00:00+00:00,370.28500366
2018-04-07 00:00:00+00:00,385.31399536
2018-04-08 00:00:00+00:00,400.50799561
2018-04-09 00:00:00+00:00,398.52600098
2018-04-10 00:00:00+00:00,414.24301147
2018-04-11 00:00:00+00:00,430.54000854
2018-04-12 00:00:00+00:00,492.94100952
2018-04-13 00:00:00+00:00,492.73498535
2018-04-14 00:00:00+00:00,501.47799683
2018-04-15 00:00:00+00:00,531.70202637
2018-04-16 00:00:00+00:00,511.14700317
2018-04-17 00:00:00+00:00,502.89401245
2018-04-18 00:00:00+00:00,524.78900146
2018-04-19 00:00:00+00:00,567.88897705
2018-04-20 00:00:00+00:00,615.71801758
2018-04-21 00:00:00+00:00,605.39501953
2018-04-22 00:00:00+00:00,621.85998535
2018-04-23 00:00:00+00:00,642.54797363
2018-04-24 00:00:00+00:00,708.15802002
2018-04-25 00:00:00+00:00,615.41601562
2018-04-26 00:00:00+00:00,662.809021
2018-04-27 00:00:00+00:00,647.03198242
2018-04-28 00:00:00+00:00,683.67797852
2018-04-29 00:00:00+00:00,688.88098145
2018-04-30 00:00:00+00:00,669.92401123
2018-05-01 00:00:00+00:00,673.61297607
2018-05-02 00:00:00+00:00,687.14898682
2018-05-03 00:00:00+00:00,779.54302979
2018-05-04 00:00:00+00:00,785.62402344
2018-05-05 00:00:00+00:00,816.11999512
2018-05-06 00:00:00+00:00,792.31097412
2018-05-07 00:00:00+00:00,753.72497559
2018-05-08 00:00:00+00:00,752.85699463
2018-05-09 00:00:00+00:00,752.27502441
2018-05-10 00:00:00+00:00,727.27697754
2018-05-11 00:00:00+00:00,679.58599854
2018-05-12 00:00:00+00:00,686.04797363
2018-05-13 00:00:00+00:00,733.49597168
2018-05-14 00:00:00+00:00,730.54901123
2018-05-15 00:00:00+00:00,708.87097168
2018-05-16 00:00:00+00:00,707.04998779
2018-05-17 00:00:00+00:00,672.65698242
2018-05-18 00:00:00+00:00,694.36700439
2018-05-19 00:00:00+00:00,696.5300293
2018-05-20 00:00:00+00:00,715.36901855
2018-05-21 00:00:00+00:00,699.22198486
2018-05-22 00:00:00+00:00,647.74102783
2018-05-23 00:00:00+00:00,583.58502197
2018-05-24 00:00:00+00:00,601.75500488
2018-05-25 00:00:00+00:00,586.73400879
2018-05-26 00:00:00+00:00,587.2800293
2018-05-27 00:00:00+00:00,572.66802979
2018-05-28 00:00:00+00:00,516.03601074
2018-05-29 00:00:00+00:00,565.38800049
2018-05-30 00:00:00+00:00,559.59002686
2018-05-31 00:00:00+00:00,577.64501953
2018-06-01 00:00:00+00:00,580.04302979
2018-06-02 00:00:00+00:00,591.8079834
2018-06-03 00:00:00+00:00,618.32897949
2018-06-04 00:00:00+00:00,592.98498535
2018-06-05 00:00:00+00:00,609.30297852
2018-06-06 00:00:00+00:00,607.12402344
2018-06-07 00:00:00+00:00,605.18701172
2018-06-08 00:00:00+00:00,601.07702637
2018-06-09 00:00:00+00:00,597.56201172
2018-06-10 00:00:00+00:00,526.47900391
2018-06-11 00:00:00+00:00,533.28399658
2018-06-12 00:00:00+00:00,496.84298706
2018-06-13 00:00:00+00:00,477.49398804
2018-06-14 00:00:00+00:00,519.74200439
2018-06-15 00:00:00+00:00,491.0039978
2018-06-16 00:00:00+00:00,499.64199829
2018-06-17 00:00:00+00:00,500.44799805
2018-06-18 00:00:00+00:00,518.89099121
2018-06-19 00:00:00+00:00,537.95697021
2018-06-20 00:00:00+00:00,536.26800537
2018-06-21 00:00:00+00:00,527.36700439
2018-06-22 00:00:00+00:00,465.81698608
2018-06-23 00:00:00+00:00,474.51998901
2018-06-24 00:00:00+00:00,457.67199707
2018-06-25 00:00:00+00:00,460.30999756
2018-06-26 00:00:00+00:00,432.77200317
2018-06-27 00:00:00+00:00,442.36499023
2018-06-28 00:00:00+00:00,422.36499023
2018-06-29 00:00:00+00:00,436.00900269
2018-06-30 00:00:00+00:00,455.17999268
2018-07-01 00:00:00+00:00,453.91799927
2018-07-02 00:00:00+00:00,475.34698486
2018-07-03 00:00:00+00:00,464.19500732
2018-07-04 00:00:00+00:00,467.31799316
2018-07-05 00:00:00+00:00,474.4119873
2018-07-06 00:00:00+00:00,474.01199341
2018-07-07 00:00:00+00:00,491.66000366
2018-07-08 00:00:00+00:00,489.11898804
2018-07-09 00:00:00+00:00,476.68200684
2018-07-10 00:00:00+00:00,434.42401123
2018-07-11 00:00:00+00:00,446.51800537
2018-07-12 00:00:00+00:00,430.07400513
2018-07-13 00:00:00+00:00,434.02700806
2018-07-14 00:00:00+00:00,436.08599854
2018-07-15 00:00:00+00:00,449.8500061
2018-07-16 00:00:00+00:00,480.6579895
2018-07-17 00:00:00+00:00,501.00201416
2018-07-18 00:00:00+00:00,480.51300049
2018-07-19 00:00:00+00:00,469.61898804
2018-07-20 00:00:00+00:00,450.69799805
2018-07-21 00:00:00+00:00,462.43600464
2018-07-22 00:00:00+00:00,459.65701294
2018-07-23 00:00:00+00:00,450.85299683
2018-07-24 00:00:00+00:00,479.37298584
2018-07-25 00:00:00+00:00,472.49301147
2018-07-26 00:00:00+00:00,464.0369873
2018-07-27 00:00:00+00:00,469.66598511
2018-07-28 00:00:00+00:00,466.89801025
2018-07-29 00:00:00+00:00,466.66500854
2018-07-30 00:00:00+00:00,457.08099365
2018-07-31 00:00:00+00:00,433.86700439
2018-08-01 00:00:00+00:00,420.74700928
2018-08-02 00:00:00+00:00,412.6210022
2018-08-03 00:00:00+00:00,418.26199341
2018-08-04 00:00:00+00:00,407.25201416
2018-08-05 00:00:00+00:00,410.51599121
2018-08-06 00:00:00+00:00,406.6579895
2018-08-07 00:00:00+00:00,380.21499634
2018-08-08 00:00:00+00:00,356.61300659
2018-08-09 00:00:00+00:00,365.5880127
2018-08-10 00:00:00+00:00,334.17599487
2018-08-11 00:00:00+00:00,322.11199951
2018-08-12 00:00:00+00:00,319.57000732
2018-08-13 00:00:00+00:00,286.49499512
2018-08-14 00:00:00+00:00,278.93200684
2018-08-15 00:00:00+00:00,282.36401367
2018-08-16 00:00:00+00:00,288.04598999
2018-08-17 00:00:00+00:00,315.72900391
2018-08-18 00:00:00+00:00,295.81201172
2018-08-19 00:00:00+00:00,300.83401489
2018-08-20 00:00:00+00:00,274.31500244
2018-08-21 00:00:00+00:00,281.94400024
2018-08-22 00:00:00+00:00,271.34100342
2018-08-23 00:00:00+00:00,277.10400391
2018-08-24 00:00:00+00:00,282.9670105
2018-08-25 00:00:00+00:00,279.64599609
2018-08-26 00:00:00+00:00,275.19699097
2018-08-27 00:00:00+00:00,285.60299683
2018-08-28 00:00:00+00:00,296.49899292
2018-08-29 00:00:00+00:00,289.31201172
2018-08-30 00:00:00+00:00,284.10501099
2018-08-31 00:00:00+00:00,283.0039978
2018-09-01 00:00:00+00:00,295.34100342
2018-09-02 00:00:00+00:00,294.3710022
2018-09-03 00:00:00+00:00,289.25900269
2018-09-04 00:00:00+00:00,285.72299194
2018-09-05 00:00:00+00:00,232.33099365
2018-09-06 00:00:00+00:00,230.21499634
2018-09-07 00:00:00+00:00,217.20300293
2018-09-08 00:00:00+00:00,197.95100403
2018-09-09 00:00:00+00:00,196.92399597
2018-09-10 00:00:00+00:00,197.07899475
2018-09-11 00:00:00+00:00,185.06599426
2018-09-12 00:00:00+00:00,183.33099365
2018-09-13 00:00:00+00:00,211.35400391
2018-09-14 00:00:00+00:00,211.74899292
2018-09-15 00:00:00+00:00,223.07400513
2018-09-16 00:00:00+00:00,220.58900452
2018-09-17 00:00:00+00:00,197.875
2018-09-18 00:00:00+00:00,209.9750061
2018-09-19 00:00:00+00:00,209.96899414
2018-09-20 00:00:00+00:00,224.59100342
2018-09-21 00:00:00+00:00,246.58399963
2018-09-22 00:00:00+00:00,240.47999573
2018-09-23 00:00:00+00:00,244.33000183
2018-09-24 00:00:00+00:00,228.72999573
2018-09-25 00:00:00+00:00,218.50500488
2018-09-26 00:00:00+00:00,215.84700012
2018-09-27 00:00:00+00:00,228.4940033
2018-09-28 00:00:00+00:00,222.4019928
2018-09-29 00:00:00+00:00,231.63499451
2018-09-30 00:00:00+00:00,232.8480072
2018-10-01 00:00:00+00:00,230.76800537
2018-10-02 00:00:00+00:00,227.18099976
2018-10-03 00:00:00+00:00,220.48899841
2018-10-04 00:00:00+00:00,222.21800232
2018-10-05 00:00:00+00:00,227.60099792
2018-10-06 00:00:00+00:00,225.11999512
2018-10-07 00:00:00+00:00,226.1190033
2018-10-08 00:00:00+00:00,229.25500488
2018-10-09 00:00:00+00:00,227.98199463
2018-10-10 00:00:00+00:00,225.76899719
2018-10-11 00:00:00+00:00,189.49899292
2018-10-12 00:00:00+00:00,196.727005
2018-10-13 00:00:00+00:00,199.84100342
2018-10-14 00:00:00+00:00,195.71499634
2018-10-15 00:00:00+00:00,209.70399475
2018-10-16 00:00:00+00:00,210.11999512
2018-10-17 00:00:00+00:00,207.08299255
2018-10-18 00:00:00+00:00,203.352005
2018-10-19 00:00:00+00:00,203.727005
2018-10-20 00:00:00+00:00,205.42999268
2018-10-21 00:00:00+00:00,205.14199829
2018-10-22 00:00:00+00:00,204.04400635
2018-10-23 00:00:00+00:00,204.33599854
2018-10-24 00:00:00+00:00,203.852005
2018-10-25 00:00:00+00:00,202.71899414
2018-10-26 00:00:00+00:00,203.32899475
2018-10-27 00:00:00+00:00,204.21000671
2018-10-28 00:00:00+00:00,205.36599731
2018-10-29 00:00:00+00:00,197.24699402
2018-10-30 00:00:00+00:00,197.55599976
2018-10-31 00:00:00+00:00,197.3809967
2018-11-01 00:00:00+00:00,198.87199402
2018-11-02 00:00:00+00:00,200.63499451
2018-11-03 00:00:00+00:00,200.18600464
2018-11-04 00:00:00+00:00,207.48599243
2018-11-05 00:00:00+00:00,209.09100342
2018-11-06 00:00:00+00:00,218.45199585
2018-11-07 00:00:00+00:00,217.18299866
2018-11-08 00:00:00+00:00,212.23100281
2018-11-09 00:00:00+00:00,210.07400513
2018-11-10 00:00:00+00:00,212.53300476
2018-11-11 00:00:00+00:00,211.33999634
2018-11-12 00:00:00+00:00,210.41799927
2018-11-13 00:00:00+00:00,206.82600403
2018-11-14 00:00:00+00:00,181.39700317
2018-11-15 00:00:00+00:00,180.80599976
2018-11-16 00:00:00+00:00,175.17700195
2018-11-17 00:00:00+00:00,174.00100708
2018-11-18 00:00:00+00:00,177.06700134
2018-11-19 00:00:00+00:00,149.17500305
2018-11-20 00:00:00+00:00,130.33900452
2018-11-21 00:00:00+00:00,136.70100403
2018-11-22 00:00:00+00:00,126.70600128
2018-11-23 00:00:00+00:00,123.29599762
2018-11-24 00:00:00+00:00,113.4940033
2018-11-25 00:00:00+00:00,116.44999695
2018-11-26 00:00:00+00:00,108.33499908
2018-11-27 00:00:00+00:00,110.01000214
2018-11-28 00:00:00+00:00,122.43800354
2018-11-29 00:00:00+00:00,117.54264832
2018-11-30 00:00:00+00:00,113.17141724
2018-12-01 00:00:00+00:00,118.63555908
2018-12-02 00:00:00+00:00,116.38890076
2018-12-03 00:00:00+00:00,108.92501831
2018-12-04 00:00:00+00:00,110.21418762
2018-12-05 00:00:00+00:00,102.47555542
2018-12-06 00:00:00+00:00,91.76105499
2018-12-07 00:00:00+00:00,93.29456329
2018-12-08 00:00:00+00:00,92.15963745
2018-12-09 00:00:00+00:00,95.14205933
2018-12-10 00:00:00+00:00,91.68565369
2018-12-11 00:00:00+00:00,88.94530487
